0,1,2,3,etiqueta
1,12.663380427752683,2.4158451069381712,4.0,clase1
1,26.241877436516088,8.725803687453148,4.0,clase1
1,15.086046571844289,12.0,4.0,clase1
1,16.341483788050265,9.329258105974867,4.0,clase1
1,15.024936769418574,8.092518969174428,4.0,clase1
1,22.310003906927367,4.041498632575422,4.0,clase1
1,15.87728740830864,6.78067814792284,4.0,clase1
1,20.13596388527781,11.564954100701057,4.0,clase1
1,27.40406970118374,3.179796514940813,4.0,clase1
1,23.3260887897612,10.173913218072496,4.0,clase1
1,21.18520470721544,4.02998050407472,4.0,clase1
1,15.463056766988672,11.0,4.0,clase1
1,30.35575404313616,8.60851286741337,4.0,clase1
1,11.299303534936508,11.820417879038096,4.0,clase1
1,13.30747429809902,11.780240543038188,4.0,clase1
1,20.4712885607844,4.31722686352936,4.0,clase1
1,29.94289483915769,11.90204261138846,4.0,clase1
1,21.90000992863625,5.990909993512386,4.0,clase1
1,30.70957653951847,6.322605865120383,4.0,clase1
1,29.68892270505452,4.440205199037234,4.0,clase1
1,11.028318465656456,7.012872029843844,4.0,clase1
1,13.087445566117104,6.208744556611711,4.0,clase1
1,15.326428970497734,5.587959145666883,4.0,clase1
1,11.487086882874705,3.976805386529776,4.0,clase1
1,20.27280278574652,6.09912549997949,4.0,clase1
1,17.4791741800243,10.69146789618932,4.0,clase1
1,12.077060066807626,5.784587986638475,4.0,clase1
1,18.786938550872037,10.0,4.0,clase1
1,13.506615351971844,4.82299298325225,4.0,clase1
1,15.541930656853694,10.5870972130133,4.0,clase1
1,20.717887120628685,6.0,4.0,clase1
1,27.230535208619283,11.77288262898187,4.0,clase1
1,28.811961288867845,12.84818863280323,4.0,clase1
1,15.217714275046394,8.30057142275258,4.0,clase1
1,24.850339403079747,7.361840113699095,4.0,clase1
1,13.19698171231669,4.219698171231669,4.0,clase1
1,15.643485007666785,8.809663335037063,4.0,clase1
1,29.69731020988879,10.1096518947672,4.0,clase1
1,25.66007545378813,11.0,4.0,clase1
1,19.127447978471263,6.0,4.0,clase1
1,15.482974813371916,6.482974813371916,4.0,clase1
1,23.46315183807637,11.57315759190382,4.0,clase1
1,16.278157121343053,12.472184287865694,4.0,clase1
1,17.54710434215738,4.404808696167511,4.0,clase1
1,23.578539685679345,4.19795616054089,4.0,clase1
1,18.476297700950308,12.0,4.0,clase1
1,24.262061307275594,11.0,4.0,clase1
1,15.87477318535015,7.09981854828012,4.0,clase1
1,16.048126068168095,3.426118533491379,4.0,clase1
1,20.02455190118536,5.257103335609316,4.0,clase1
1,11.0,9.09048943703802,4.0,clase1
1,12.51613377925435,12.0,4.0,clase1
1,27.58844938322416,8.0,4.0,clase1
1,16.670229845701897,4.865954030859621,4.0,clase1
1,13.178027663701744,4.871211065480697,4.0,clase1
1,30.676367030776703,10.838183515388351,4.0,clase1
1,15.370151048892833,8.0220906293357,4.0,clase1
1,17.692462173571982,11.681311325068,4.0,clase1
1,11.24810313886474,10.842116184358805,4.0,clase1
1,19.036360135793338,5.803636013579333,4.0,clase1
1,25.069960710222333,7.7790117869333,4.0,clase1
1,14.541163884276294,12.0,4.0,clase1
1,17.159856315011048,11.293326491191005,4.0,clase1
1,14.55044067607608,10.234867797177175,4.0,clase1
1,20.278720236138675,3.687040042934304,4.0,clase1
1,26.55526095507991,5.814913014973363,4.0,clase1
1,18.60190249364233,2.980570748092699,4.0,clase1
1,12.97295929585274,4.820640064013388,4.0,clase1
1,11.0,10.546953405536303,4.0,clase1
1,13.236989404132707,6.423538711720814,4.0,clase1
1,19.89467641287522,10.005208771587697,4.0,clase1
1,18.985339804625266,5.611728156299787,4.0,clase1
1,20.381114260150817,6.37133144390951,4.0,clase1
1,29.928984007984667,7.267753998003833,4.0,clase1
1,20.404311178816457,4.725313100537974,4.0,clase1
1,20.2412331097778,4.520336302666673,4.0,clase1
1,19.82562033402677,5.260802904860967,4.0,clase1
1,14.852617455151933,7.696832218606353,4.0,clase1
1,21.179510798495965,3.9694772189043777,4.0,clase1
1,22.780394211503427,7.512230776570123,4.0,clase1
1,22.0107406519074,4.0,4.0,clase1
1,23.71491991285316,6.278286039216079,4.0,clase1
1,14.669204924156254,10.633079507584377,4.0,clase1
1,11.231510048219649,5.463020096439292,4.0,clase1
1,19.709918193742613,6.0,4.0,clase1
1,25.184166506796004,4.675436500323619,4.0,clase1
1,27.846240549346195,12.0,4.0,clase1
1,11.0,10.369664751809852,4.0,clase1
1,30.63361002375208,5.0366389976247925,4.0,clase1
1,24.83597663189238,4.0,4.0,clase1
1,14.153927875683395,11.31539278756834,4.0,clase1
1,18.73710384721529,10.526265933863751,4.0,clase1
1,19.92973605110853,5.81053959233372,4.0,clase1
1,11.0,8.94697944905651,4.0,clase1
1,21.010772398939043,7.998922760106096,4.0,clase1
1,19.72009607231922,10.830485340220878,4.0,clase1
1,13.41285501374917,4.0,4.0,clase1
1,12.381845302141029,11.703009209445868,4.0,clase1
1,27.57921647376417,3.540123714668816,4.0,clase1
1,20.32287821439192,7.503136535682423,4.0,clase1
1,13.518317434026908,5.542124102904198,4.0,clase1
1,15.785678456785536,9.22788945032312,4.0,clase1
1,12.489316319166626,5.083139141212091,4.0,clase1
1,15.461154348252007,4.807269783077208,4.0,clase1
1,11.978852131168074,7.822026885242169,4.0,clase1
1,15.574613145646664,7.616924569568891,4.0,clase1
1,27.897547183005464,1.4898609711043995,4.0,clase1
1,23.82716044570583,10.408641977714709,4.0,clase1
1,15.35953020951874,12.0,4.0,clase1
1,20.782275082403043,4.0,4.0,clase1
1,19.933730634740087,6.8729212774428365,4.0,clase1
1,18.73239542552636,6.368209305977445,4.0,clase1
1,17.298000202579914,11.629800020257992,4.0,clase1
1,20.250216407328764,10.416834983477928,4.0,clase1
1,18.66310252635666,11.635090355887778,4.0,clase1
1,11.803209406763486,4.3935811864730265,4.0,clase1
1,12.071512447482313,6.642907468489388,4.0,clase1
1,14.126660414528777,12.787333958547125,4.0,clase1
1,21.22274832759973,6.022274832759973,4.0,clase1
1,11.27701908631636,6.924449340095538,4.0,clase1
1,19.27542803548633,11.605931998310174,4.0,clase1
1,13.707811668505627,5.146094165747186,4.0,clase1
1,16.076472190547367,8.30802022505646,4.0,clase1
1,24.317102576120725,5.634147741720034,4.0,clase1
1,25.911871035342926,7.73946541847345,4.0,clase1
1,15.79259900439001,1.6846570006271442,4.0,clase1
1,20.994763997956586,11.451689453430864,4.0,clase1
1,13.086632501046669,6.895668374947666,4.0,clase1
1,21.893295627545147,6.0,4.0,clase1
1,29.97380540120774,8.096485457085345,4.0,clase1
1,16.710260563530497,2.543834339383857,4.0,clase1
1,28.13513008093139,10.44787572584734,4.0,clase1
1,11.046404922161097,11.0,4.0,clase1
1,31.769589779268024,4.956112338908195,4.0,clase1
1,22.90849475535637,4.0,4.0,clase1
1,16.578196379559593,12.507108761778143,4.0,clase1
1,31.77959286437325,4.06297346732193,4.0,clase1
1,16.97991207874157,4.0,4.0,clase1
1,21.222666110443026,11.077733388955698,4.0,clase1
1,13.223055129672156,9.191616316482852,4.0,clase1
1,13.851887150808054,12.0,4.0,clase1
1,23.25734759616202,7.185663100959495,4.0,clase1
1,22.215136458929187,10.682270468839375,4.0,clase1
1,24.535676474143823,11.0,4.0,clase1
1,21.551653096206707,2.0,4.0,clase1
1,17.146906396599768,12.485309360340024,4.0,clase1
1,18.258103697880003,9.362905184894,4.0,clase1
1,19.3902615687421,4.0,4.0,clase1
1,21.01199734404757,4.269455269805208,4.0,clase1
1,15.26842352892552,6.8536847057851045,4.0,clase1
1,21.063072935214294,8.479193949295919,4.0,clase1
1,11.31234014215298,4.985126659897477,4.0,clase1
1,20.269894552697338,10.694227175889894,4.0,clase1
1,22.304416916331373,12.53830556744435,4.0,clase1
1,11.235947195111082,6.011235580719576,4.0,clase1
1,19.25668806463212,5.0,4.0,clase1
1,21.177574048943946,11.515353616716954,4.0,clase1
1,17.159751388663718,5.0,4.0,clase1
1,19.688385426709416,5.131161457329059,4.0,clase1
1,11.0,6.535671658846318,4.0,clase1
1,21.62025403298115,12.518987298350943,4.0,clase1
1,11.0,7.993054621445625,4.0,clase1
1,13.03670915924442,12.0,4.0,clase1
1,12.077532669362135,7.107753266936213,4.0,clase1
1,13.372012875804026,10.762798712419595,4.0,clase1
1,20.362695390894835,12.0,4.0,clase1
1,30.42708989909317,4.0,4.0,clase1
1,14.587293159233816,10.282541368153236,4.0,clase1
1,20.42351329908797,10.128108155758229,4.0,clase1
1,14.833177974495086,5.303058550091802,4.0,clase1
1,13.183539840578334,12.0,4.0,clase1
1,22.21742667531948,5.329184124923933,4.0,clase1
1,28.98960200973004,4.201039799026996,4.0,clase1
1,23.69745928132744,11.395359081841551,4.0,clase1
1,15.42624698332038,10.578452668255204,4.0,clase1
1,11.21347486990693,5.280849219441585,4.0,clase1
1,14.414053892483487,7.0,4.0,clase1
1,16.7692843710371,5.384642185518549,4.0,clase1
1,11.0,11.639039330166586,4.0,clase1
1,24.503529486761483,11.286050427310617,4.0,clase1
1,19.46011401272883,11.538034203818649,4.0,clase1
1,13.023043138203128,9.712608912052556,4.0,clase1
1,11.977948548439093,10.889742742195455,4.0,clase1
1,24.36877061066859,10.090175627047344,4.0,clase1
1,16.735140587836227,4.819305798262318,4.0,clase1
1,21.215807095912712,6.4323350228363605,4.0,clase1
1,11.966638971005356,6.133444115978573,4.0,clase1
1,22.226835688270192,3.4617454900910425,4.0,clase1
1,18.890056658596286,12.0,4.0,clase1
1,18.956637028137745,10.063314472451292,4.0,clase1
1,27.942637256865098,8.772830998692363,4.0,clase1
1,17.83207328969697,6.534341368242422,4.0,clase1
1,15.043156771208746,4.0,4.0,clase1
1,27.395535268480607,11.780739774689552,4.0,clase1
1,25.689680550462565,5.300491402358926,4.0,clase1
1,17.884740404433714,9.65568956232702,4.0,clase1
1,14.825401523124,5.182161977291619,4.0,clase1
1,12.28254390278398,4.582974501265446,4.0,clase1
1,14.757037557132389,5.0,4.0,clase1
1,19.06022774950281,10.70602277495028,4.0,clase1
1,11.702596656026188,4.066913967240589,4.0,clase1
1,15.887738619319318,1.4654989161256493,4.0,clase1
1,29.25125211385152,10.821965191650651,4.0,clase1
1,24.51929847422176,10.068671646539748,4.0,clase1
1,26.567076722219284,11.0,4.0,clase1
1,13.233343538500586,4.0,4.0,clase1
1,31.49141827867863,1.9757818227942203,4.0,clase1
1,13.472780354974034,1.220917053246105,4.0,clase1
1,15.383392040634414,4.123321591873117,4.0,clase1
1,30.316470419515905,4.080168075261147,4.0,clase1
1,20.249689639592887,4.300124144162845,4.0,clase1
1,11.220384723029692,11.0,4.0,clase1
1,27.569811801453767,1.4219226855758318,4.0,clase1
1,25.61414721095227,6.346463197261932,4.0,clase1
1,14.827115643666186,4.364487204158684,4.0,clase1
1,26.788798315744213,2.4788798315744214,4.0,clase1
1,12.421402477817075,3.87078159292572,4.0,clase1
1,11.0,11.79273661092533,4.0,clase1
1,16.753857969235007,7.972299421535496,4.0,clase1
1,22.214233297735973,10.397966671752004,4.0,clase1
1,11.208482286502244,7.749106280986537,4.0,clase1
1,27.08561500322332,11.76387842207052,4.0,clase1
1,11.388650292522827,4.554601170091312,4.0,clase1
1,30.75643330210691,11.940782538195569,4.0,clase1
1,29.714922983626927,12.228953790176156,4.0,clase1
1,12.150315409199411,3.0225473113799115,4.0,clase1
1,13.535864122502872,6.829348430833014,4.0,clase1
1,12.908892602240035,8.954446301120019,4.0,clase1
1,17.16302983518237,11.0,4.0,clase1
1,22.115262079150632,5.444236896042469,4.0,clase1
1,22.19709087191765,11.509854543595882,4.0,clase1
1,25.006973571690025,2.333001258490951,4.0,clase1
1,17.713678814757692,9.797120249524696,4.0,clase1
1,12.775820026385322,10.467253992084403,4.0,clase1
1,21.678648034854216,6.017014098557544,4.0,clase1
1,13.096346900361798,7.257808140217079,4.0,clase1
1,21.08909009238051,10.545545495380974,4.0,clase1
1,23.87185193360403,5.387054669828379,4.0,clase1
1,12.742932258349086,5.738560161247637,4.0,clase1
1,16.369954498937503,2.7479817995750007,4.0,clase1
1,11.708305152456177,9.875084542631477,4.0,clase1
1,29.21760505936718,11.465281517810157,4.0,clase1
1,16.40796691161108,7.214423161872244,4.0,clase1
1,18.14008635297583,4.571982729404834,4.0,clase1
1,25.37223160705453,7.421959906441554,4.0,clase1
1,14.324166638796129,8.831041659699032,4.0,clase1
1,14.41710703826195,6.4851687550996,4.0,clase1
1,17.658144568892563,11.667092771555373,4.0,clase1
1,11.0,9.447502464620936,4.0,clase1
1,11.0,6.48579465863523,4.0,clase1
1,25.877933688893272,9.08169005333399,4.0,clase1
1,31.741585838778168,4.0,4.0,clase1
1,19.437586143808744,4.0,4.0,clase1
1,25.851541564850272,8.17113494002852,4.0,clase1
1,17.08468126354487,11.0,4.0,clase1
1,11.386344111229064,7.845462355508374,4.0,clase1
1,11.0,5.639278351408222,4.0,clase1
1,19.822110469727285,7.912261335595449,4.0,clase1
1,12.278020022821824,4.883816361561652,4.0,clase1
1,18.09933607324973,6.836846492182014,4.0,clase1
1,25.38497514809285,6.684507455572144,4.0,clase1
1,18.894645132137413,10.947322566068706,4.0,clase1
1,16.101263706410247,9.728751958058606,4.0,clase1
1,29.68499877175615,5.889761846274102,4.0,clase1
1,12.3410591553058,4.2728473242446405,4.0,clase1
1,28.462481833337748,7.010719476189215,4.0,clase1
1,23.02619798697476,4.0,4.0,clase1
1,11.0,4.0,4.0,clase1
1,18.504777801790745,4.0,4.0,clase1
1,15.86609687944974,4.28869895981658,4.0,clase1
1,24.17986988864024,5.317986988864024,4.0,clase1
1,16.529276180464354,3.736701134263602,4.0,clase1
1,24.059945740701504,5.652997287035075,4.0,clase1
1,27.11253747053697,8.511253747053697,4.0,clase1
1,14.71418775110232,7.07145306222442,4.0,clase1
1,13.192422542375688,3.940378872881216,4.0,clase1
1,25.72669188184822,4.597457916014455,4.0,clase1
1,18.01077127167612,10.912028528638942,4.0,clase1
1,14.80778055083349,5.713501247875071,4.0,clase1
1,12.657222565510052,4.301313193729101,4.0,clase1
1,28.75036094304193,3.89985562278323,4.0,clase1
1,11.0,4.0,4.0,clase1
1,17.676830708379324,6.953832958339904,4.0,clase1
1,13.435915502115767,7.461549301269462,4.0,clase1
1,23.536635654809977,9.64314810151894,4.0,clase1
1,13.590604899974949,8.04563706001503,4.0,clase1
1,27.940775920766544,11.193296384725402,4.0,clase1
1,28.701602771460077,12.0,4.0,clase1
1,14.50205496471139,4.1251027482355695,4.0,clase1
1,19.77690061485325,10.4041998882085,4.0,clase1
1,13.201778976228647,4.7903067641687,4.0,clase1
1,18.721499615364063,9.227833034172049,4.0,clase1
1,11.0,4.0,4.0,clase1
1,31.03947682518317,10.0457391988008,4.0,clase1
1,26.0864374361577,8.310410696045057,4.0,clase1
1,19.50635396582525,11.405064474563108,4.0,clase1
1,19.116009916100005,10.681206941270002,4.0,clase1
1,16.70546435836485,11.353087474572304,4.0,clase1
1,15.747304653839349,2.1241913961518044,4.0,clase1
1,21.45085085529726,12.0,4.0,clase1
1,24.10311397350871,8.369065807947388,4.0,clase1
1,26.11582960322095,5.95366815871162,4.0,clase1
1,12.446367395621907,3.868512054943463,4.0,clase1
1,12.857673958990278,10.51386083280778,4.0,clase1
1,27.351842975820475,10.83796074395512,4.0,clase1
1,17.258729316000668,12.474127068399934,4.0,clase1
1,19.866432740300567,2.226713451939887,4.0,clase1
1,17.227180678718693,3.4772819321281307,4.0,clase1
1,14.194161353485004,9.537225764343331,4.0,clase1
1,11.0,6.0,4.0,clase1
1,11.846031356568322,3.1538238830124223,4.0,clase1
1,27.81657333958026,12.0,4.0,clase1
1,21.66792008241184,11.466603995879408,4.0,clase1
1,30.65235591951498,4.0,4.0,clase1
1,19.538324286408614,4.671366103706742,4.0,clase1
1,16.544980893107404,7.72275095534463,4.0,clase1
1,15.924251241029724,12.0,4.0,clase1
1,11.0,2.4052935637873945,4.0,clase1
1,19.05350608032609,6.849499131381987,4.0,clase1
1,16.380270497540888,10.314081149262266,4.0,clase1
1,26.635341810324974,4.744540086205952,4.0,clase1
1,18.439714888608048,7.275808987903957,4.0,clase1
1,20.25040917512184,6.449754494926896,4.0,clase1
1,22.471671916736277,7.823890638912091,4.0,clase1
1,18.105000107358805,9.293333292434742,4.0,clase1
1,20.77524555063578,6.1248635829801215,4.0,clase1
1,11.848550513067105,5.539986690133612,4.0,clase1
1,28.79345519221971,5.110327240389014,4.0,clase1
1,26.88309921517081,4.705633594943063,4.0,clase1
1,22.561038151251296,8.247371868749692,4.0,clase1
1,30.720894543616364,1.060909783637316,4.0,clase1
1,15.46572331307453,5.48857443769151,4.0,clase1
1,30.36664043760397,12.918332021880198,4.0,clase1
1,17.754786783846427,7.271649251307502,4.0,clase1
1,16.865212765724387,8.333994197398006,4.0,clase1
1,11.01018327548094,5.002909507280268,4.0,clase1
1,22.918268521482076,4.0,4.0,clase1
1,22.44329086528963,11.45508138736716,4.0,clase1
1,24.96382795985656,5.0,4.0,clase1
1,28.325335791143385,4.133733210442831,4.0,clase1
1,12.73451969343096,7.211581957531381,4.0,clase1
1,29.168446637762965,6.0,4.0,clase1
1,25.974975814986585,9.241241535245305,4.0,clase1
1,20.470363862843485,1.5825997508721643,4.0,clase1
1,17.96480374899951,7.313779860555284,4.0,clase1
1,13.39428633694535,12.0,4.0,clase1
1,15.037612886683242,6.00940322167081,4.0,clase1
1,11.854334672234256,4.766999634845202,4.0,clase1
1,18.62444624102825,6.847652923644693,4.0,clase1
1,20.190600301070056,11.457180090321016,4.0,clase1
1,11.813551745319508,7.813551745319508,4.0,clase1
1,28.19871116567461,7.732903721891535,4.0,clase1
1,16.625819121349522,5.803688445907075,4.0,clase1
1,15.177866190929036,10.139418052071557,4.0,clase1
1,29.82960432172825,4.8966478248442025,4.0,clase1
1,13.814171165429007,4.381930771669264,4.0,clase1
1,28.32670978732833,4.632670978732833,4.0,clase1
1,23.215080283681186,12.0,4.0,clase1
1,18.273915539642346,12.0,4.0,clase1
1,16.591627324623307,7.0,4.0,clase1
1,11.0,3.399278302251952,4.0,clase1
1,20.82719213420629,6.096004369885392,4.0,clase1
1,25.70852187931345,3.101217411330493,4.0,clase1
1,20.68214186238073,2.0317858137619265,4.0,clase1
1,26.43044452309728,12.0,4.0,clase1
1,23.17201661754566,8.522280966415526,4.0,clase1
1,26.354244968720984,11.268845477679951,4.0,clase1
1,30.546551153999413,10.792364450571345,4.0,clase1
1,15.439202185556889,7.268343481587682,4.0,clase1
1,17.06484641237045,5.606484641237045,4.0,clase1
1,12.15012295175299,9.835696721178143,4.0,clase1
1,18.50946600131102,5.0,4.0,clase1
1,30.30339135086505,1.104491297370243,4.0,clase1
1,22.80056526151347,8.752273283521244,4.0,clase1
1,11.374820583352223,11.964302801585502,4.0,clase1
1,17.905952772532313,4.309404722746769,4.0,clase1
1,26.0709428463338,4.59290571536662,4.0,clase1
1,30.95024787644549,12.0,4.0,clase1
1,16.705737041399736,12.529426295860029,4.0,clase1
1,19.9463138818395,5.642948894528399,4.0,clase1
1,25.31094513409314,5.86673779967437,4.0,clase1
1,28.520879403828975,7.165672409341477,4.0,clase1
1,30.21889132599611,11.08481469876209,4.0,clase1
1,20.51864388382845,8.373849949017734,4.0,clase1
1,11.0,11.560394515089817,4.0,clase1
1,21.87832047130501,2.368251929304249,4.0,clase1
1,15.786720877769032,4.870312886867096,4.0,clase1
1,19.847806847243984,12.19565392297782,4.0,clase1
1,18.322180451309507,4.0,4.0,clase1
1,14.960689209917373,8.479561411870762,4.0,clase1
1,14.95640596478856,5.376800568075101,4.0,clase1
1,25.598523637860048,9.359852363786004,4.0,clase1
1,21.03920536195521,6.740198659511196,4.0,clase1
1,18.036606249725526,10.41464249989021,4.0,clase1
1,28.697223403015293,6.943650456281344,4.0,clase1
1,23.94985491056899,10.616659757646142,4.0,clase1
1,28.32768071873,10.349744693454284,4.0,clase1
1,14.698945549088576,4.815052722545572,4.0,clase1
1,17.991742365530847,5.300825763446915,4.0,clase1
1,21.687249477208116,6.031275052279189,4.0,clase1
1,19.528977194595925,3.4710228054040773,4.0,clase1
1,16.344895080066053,9.303468524019816,4.0,clase1
1,23.88788007190543,7.866364021571629,4.0,clase1
1,12.23641930283424,12.947462377147946,4.0,clase1
1,19.65935418066189,2.170322909669057,4.0,clase1
1,20.435873062444003,11.4217936531222,4.0,clase1
