caso_id,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,caso_fecha_hecho,caso_hora_hecho,caso_cantidad_autores_identificados,caso_cantidad_autores_no_identificados,caso_cantidad_menores_involucrados_identificados,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
F-1125840,F-2,CABA,F-387,Fiscalía Nacional en lo Penal Económico Nro. 10,2018-02-06,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1125840,F-2,CABA,F-387,Fiscalía Nacional en lo Penal Económico Nro. 10,2018-02-06,s/d,s/d,0,,0,F-407,Uso de documento adulterado o falso,NO,Falsificación,2019-08-21
F-1125963,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-05-21,s/d,s/d,1,,0,F-2321,Hecho Atípico,NO,Sin informar,2019-08-21
F-1126036,F-11,Posadas,F-203,Fiscalía Federal en lo Civil y Comercial Nro. 2 de Posadas,2018-08-15,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1126430,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-04-11,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1126430,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-04-11,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1126430,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-04-11,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1126859,F-2,CABA,F-386,Fiscalía Nacional en lo Penal Económico Nro. 9,2018-07-25,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
F-1126909,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-30,s/d,s/d,0,,0,F-180,Defraudación por contrato simulado,NO,Estafa y otras defraudaciones,2019-08-21
F-1126909,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-30,s/d,s/d,0,,0,F-182,Defraudación por ocultación de expediente,NO,Estafa y otras defraudaciones,2019-08-21
F-1126909,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-30,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1126909,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-30,s/d,s/d,0,,0,F-340,Violación sellos,NO,Sin clasificar,2019-08-21
F-1126909,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-05-30,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1126966,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-03-28,s/d,s/d,0,,0,F-160,Robo,NO,Robo,2019-08-21
F-1126970,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-03-08,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1126970,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-03-08,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1126970,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-03-08,s/d,s/d,0,,0,F-338,Nombramientos ilegales,NO,Sin clasificar,2019-08-21
F-1126970,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-03-08,s/d,s/d,0,,0,F-351,Malversación culposa,NO,Sin clasificar,2019-08-21
F-1127120,F-7,La Plata,F-173,Fiscalía Federal Nro. 3 de La Plata,2018-02-23,s/d,s/d,0,,0,F-160,Robo,NO,Robo,2019-08-21
F-1127282,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-08-02,s/d,s/d,0,,0,F-407,Uso de documento adulterado o falso,NO,Falsificación,2019-08-21
F-1127361,F-8,Mar del Plata,F-184,Fiscalía Federal Nro. 2 de Mar del Plata,2018-03-19,2015-06-06,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1127635,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-07-05,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1127728,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-02-28,s/d,s/d,0,,0,F-2091,Falsificación de moneda de curso legal,NO,Falsificación,2019-08-21
F-1127749,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-06-07,s/d,s/d,0,,0,F-177,Defraudación mediante documentos,NO,Estafa y otras defraudaciones,2019-08-21
F-1127749,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-06-07,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1128066,F-2,CABA,F-101,Fiscalía Nº 4 en lo Criminal y Correccional Federal,2018-04-24,s/d,s/d,5,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1128269,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-01-26,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1128287,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-24,2015-01-01,s/d,0,,0,F-2073,Apropiacion indebida de recursos de la seguridad social- texto anterior a la entrada en vigencia de la ley 26.735,NO,Sin clasificar,2019-08-21
F-1128427,F-16,San Martín,F-248,Fiscalía Federal Nro. 2 de San Isidro,2018-12-21,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1128869,F-16,San Martín,F-244,Fiscalía Federal de Primera Instancia de San Isidro,2018-08-30,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1128870,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-06-12,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1128902,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-04-20,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1129273,F-11,Posadas,F-204,Fiscalía Federal de Primera Instancia en lo Criminal y Correccional de Posadas,2018-04-03,s/d,s/d,0,,0,F-648,Falsificación de doc. o formularios electorales,NO,Falsificación,2019-08-21
F-1129639,F-16,San Martín,F-247,Fiscalía Federal Nro. 2 de Morón,2018-08-12,s/d,s/d,0,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1130087,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-02-23,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1130240,F-8,Mar del Plata,F-179,Fiscalía Federal de Azul,2018-11-02,s/d,s/d,0,,0,F-2278,Abigeato,NO,Abigeato,2019-08-21
F-1130470,F-2,CABA,F-113,Fiscalía Nacional en lo Penal Económico Nro. 1,2018-06-18,s/d,s/d,3,,0,F-1981,Actos u omisiones que impidan o dificulten el servicio aduanero,NO,Sin clasificar,2019-08-21
F-1130741,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-02-07,s/d,s/d,0,,0,F-279,Intimidación publica,NO,Intimidación pública,2019-08-21
F-1131126,F-2,CABA,F-104,Fiscalía Federal Nro. 7 de la Capital Federal,2018-12-07,s/d,s/d,0,,0,F-2094,Incumplimiento imprudente de funciones y deberes de militares en conflicto armado,NO,Sin clasificar,2019-08-21
F-1131599,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-07-11,s/d,s/d,0,,0,F-376,Encubrimiento por ocultación de pruebas o indicios del delito,NO,Encubrimiento,2019-08-21
F-1131933,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-04-05,s/d,s/d,0,,0,F-174,Estafa,SI,Estafa y otras defraudaciones,2019-08-21
F-1132801,F-13,Rosario,F-219,Fiscalía Federal Nro. 1 de Santa Fe,2018-02-19,s/d,s/d,0,,0,F-2439,Evasión tributaria simple (26.735),NO,Evasión,2019-08-21
F-1133072,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-08-02,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1133228,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-05-07,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1133483,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-05-29,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
F-1134020,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-11-23,s/d,s/d,0,,0,F-648,Falsificación de doc. o formularios electorales,NO,Falsificación,2019-08-21
F-1134198,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-08-01,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1134227,F-16,San Martín,F-241,Fiscalía Federal de Primera Instancia de 3 de Febrero (Ley Nº 25.012 del 29/09/98),2018-08-10,s/d,s/d,0,,0,F-628,Emisión/falsificación de marca registrada,NO,Falsificación,2019-08-21
F-1134268,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-11-26,s/d,s/d,0,,0,F-2250,Vista no penal (competencia amplia),NO,Sin informar,2019-08-21
F-1134314,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-06-28,s/d,s/d,1,,0,F-765,Edición o reproducción de mayor número de ejemplares sin autorización,NO,Sin clasificar,2019-08-21
F-1134405,F-2,CABA,F-388,Fiscalía Nacional en lo Penal Económico Nro. 11,2018-03-12,2011-08-01,s/d,0,,0,F-2440,Evasion tributaria agravada en razon del monto (26.735),NO,Evasión,2019-08-21
F-1134603,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-11-23,s/d,s/d,0,,0,F-648,Falsificación de doc. o formularios electorales,NO,Falsificación,2019-08-21
F-1134642,F-7,La Plata,F-169,Fiscalía Federal Nro. 1 de La Plata,2018-02-01,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1134912,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-02-19,s/d,s/d,0,,0,F-2126,Malversación de caudales públicos,NO,Sin clasificar,2019-08-21
F-1134935,F-2,CABA,F-105,Fiscalía Federal Nro. 8 de la Capital Federal,2018-03-23,s/d,s/d,0,,0,F-1021,Falsedad ideológica,NO,Sin clasificar,2019-08-21
F-1135042,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-03-07,2016-10-10,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1135239,F-14,Salta,F-232,Fiscalía Federal Nro. 1 de Jujuy,2018-04-20,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1135239,F-14,Salta,F-232,Fiscalía Federal Nro. 1 de Jujuy,2018-04-20,s/d,s/d,0,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1135239,F-14,Salta,F-232,Fiscalía Federal Nro. 1 de Jujuy,2018-04-20,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1135240,F-7,La Plata,F-169,Fiscalía Federal Nro. 1 de La Plata,2018-06-19,s/d,s/d,0,,0,F-276,Asociación ilícita,NO,Asociación ilícita,2019-08-21
F-1135240,F-7,La Plata,F-169,Fiscalía Federal Nro. 1 de La Plata,2018-06-19,s/d,s/d,0,,0,F-341,Sustracción y destrucción medios de prueba y doc.,NO,Sin clasificar,2019-08-21
F-1135509,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-24,s/d,s/d,0,,0,F-2073,Apropiacion indebida de recursos de la seguridad social- texto anterior a la entrada en vigencia de la ley 26.735,NO,Sin clasificar,2019-08-21
F-1136086,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-05-18,s/d,s/d,0,,0,F-2059,Utilización de residuos para contaminar el medio ambiente,NO,Sin clasificar,2019-08-21
F-1136183,F-4,Córdoba,F-143,Fiscalía Federal de Rio Cuarto,2018-05-03,s/d,s/d,0,,0,F-2439,Evasión tributaria simple (26.735),NO,Evasión,2019-08-21
F-1136269,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-03-09,s/d,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
F-1136937,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-05-17,s/d,s/d,1,,0,F-2142,Tenencia de estupefacientes para consumo personal,NO,Estupefacientes,2019-08-21
F-1137019,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-03-14,s/d,s/d,0,,0,F-3,Homicidio simple,NO,Homicidio doloso,2019-08-21
F-1137095,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-07-03,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1137284,F-16,San Martín,F-243,Fiscalía Federal de Mercedes,2018-12-26,s/d,s/d,1,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1137313,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-05-22,s/d,s/d,1,,0,F-2470,Trata de personas mayores de 18 años,NO,Trata de persona,2019-08-21
F-1137415,F-2,CABA,F-96,Fiscalía Federal Nro. 10 de la Capital Federal,2018-05-21,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1137650,F-16,San Martín,F-245,Fiscalía Federal Nro. 1 de Morón,2018-10-04,s/d,s/d,3,,0,F-714,Comercio o tenencia para comercio de estupefacientes,NO,Estupefacientes,2019-08-21
F-1137812,F-11,Posadas,F-204,Fiscalía Federal de Primera Instancia en lo Criminal y Correccional de Posadas,2018-10-08,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1138055,F-16,San Martín,F-242,Fiscalía Federal de Campana,2018-06-14,s/d,s/d,0,,0,F-2168,Contrabando simple,NO,Contrabando,2019-08-21
F-1138059,F-11,Posadas,F-203,Fiscalía Federal en lo Civil y Comercial Nro. 2 de Posadas,2018-04-12,s/d,s/d,0,,0,F-2168,Contrabando simple,NO,Contrabando,2019-08-21
F-1138065,F-11,Posadas,F-203,Fiscalía Federal en lo Civil y Comercial Nro. 2 de Posadas,2018-04-12,s/d,s/d,0,,0,F-2168,Contrabando simple,NO,Contrabando,2019-08-21
F-1138085,F-16,San Martín,F-242,Fiscalía Federal de Campana,2018-06-25,s/d,s/d,0,,0,F-2168,Contrabando simple,NO,Contrabando,2019-08-21
F-1138287,F-16,San Martín,F-242,Fiscalía Federal de Campana,2018-10-03,s/d,s/d,1,,0,F-631,Comercio de producto con marca registrada falsificada,NO,Falsificación,2019-08-21
F-1138826,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-10-09,s/d,s/d,0,,0,F-432,Falsificación documentación automotor,NO,Falsificación,2019-08-21
F-1138888,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-02-14,s/d,s/d,0,,0,F-1021,Falsedad ideológica,NO,Sin clasificar,2019-08-21
F-1138926,F-16,San Martín,F-241,Fiscalía Federal de Primera Instancia de 3 de Febrero (Ley Nº 25.012 del 29/09/98),2018-08-08,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1138991,F-13,Rosario,F-221,Fiscalía Federal Nro. 2 de Santa Fe,2018-05-04,s/d,s/d,0,,0,F-2077,Atentado contra la aeronavegación,NO,Sin clasificar,2019-08-21
F-1138998,F-4,Córdoba,F-148,Fiscalía Federal Nro. 3 de Córdoba,2018-10-30,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
F-1139101,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-03-05,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1139347,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-02-14,s/d,s/d,0,,0,F-2451,Apropiación indebida de recursos de la seguridad social por parte del agente de retencion o percepción (Ley 26.735),NO,Sin clasificar,2019-08-21
F-1139349,F-2,CABA,F-387,Fiscalía Nacional en lo Penal Económico Nro. 10,2018-03-01,2015-01-01,s/d,0,,0,F-2087,Evasion tributaria simple- texto anterior a la entrada en vigencia de la ley 26.735,NO,Evasión,2019-08-21
F-1139362,F-2,CABA,F-96,Fiscalía Federal Nro. 10 de la Capital Federal,2018-06-06,s/d,s/d,1,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1139413,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-11-26,s/d,s/d,0,,0,F-2250,Vista no penal (competencia amplia),NO,Sin informar,2019-08-21
F-1139463,F-2,CABA,F-99,Fiscalía Federal Nro. 2 de la Capital Federal,2018-11-23,s/d,s/d,0,,0,F-648,Falsificación de doc. o formularios electorales,NO,Falsificación,2019-08-21
F-1139656,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-13,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1139667,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-03,s/d,s/d,3,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1139983,F-1,Bahía Blanca,F-126,Fiscalía Federal Nro. 1 de Bahía Blanca,2018-05-22,s/d,s/d,0,,0,F-1016,Omisión dolosa de presentar declaración jurada patrimonial,NO,Sin clasificar,2019-08-21
F-1140006,F-8,Mar del Plata,F-184,Fiscalía Federal Nro. 2 de Mar del Plata,2018-03-20,s/d,s/d,0,,0,F-403,Falsificación documentos públicos,NO,Falsificación,2019-08-21
F-1140079,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-06-18,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1140099,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-08-07,s/d,s/d,0,,0,F-2088,Explotación comercial fraudulenta,NO,Sin clasificar,2019-08-21
F-1140537,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-02-23,s/d,s/d,0,,0,F-2250,Vista no penal (competencia amplia),NO,Sin informar,2019-08-21
F-1140633,F-2,CABA,F-101,Fiscalía Nº 4 en lo Criminal y Correccional Federal,2018-02-21,s/d,s/d,0,,0,F-279,Intimidación publica,NO,Intimidación pública,2019-08-21
F-1140919,F-16,San Martín,F-242,Fiscalía Federal de Campana,2018-05-11,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1141003,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-04-13,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1141225,F-2,CABA,F-114,Fiscalía Nacional en lo Penal Económico Nro. 2,2018-02-06,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1141254,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-01-03,s/d,s/d,0,,0,F-97,Supresión del est.civ. de un menor,NO,Sin clasificar,2019-08-21
F-1141384,F-2,CABA,F-116,Fiscalía Nacional en lo Penal Económico Nro. 4,2018-07-05,s/d,s/d,0,,0,F-1981,Actos u omisiones que impidan o dificulten el servicio aduanero,NO,Sin clasificar,2019-08-21
F-1141475,F-7,La Plata,F-168,Fiscalía Federal de Quilmes,2018-02-16,s/d,s/d,0,,0,F-97,Supresión del est.civ. de un menor,NO,Sin clasificar,2019-08-21
F-1141575,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-01-09,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1141581,F-7,La Plata,F-170,Fiscalía Federal Nro. 1 de Lomas de Zamora,2018-05-07,s/d,s/d,0,,0,F-375,Encubrimiento por receptación de dinero o cosas provenientes del delito,NO,Encubrimiento,2019-08-21
F-1141976,F-2,CABA,F-98,Fiscalía Federal Nro. 12 de la Capital Federal,2018-05-29,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1142105,F-2,CABA,F-101,Fiscalía Nº 4 en lo Criminal y Correccional Federal,2018-05-07,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1142604,F-8,Mar del Plata,F-181,Fiscalía Federal de Dolores,2018-03-22,s/d,s/d,1,,0,F-375,Encubrimiento por receptación de dinero o cosas provenientes del delito,NO,Encubrimiento,2019-08-21
F-1142766,F-2,CABA,F-104,Fiscalía Federal Nro. 7 de la Capital Federal,2018-02-05,s/d,s/d,0,,0,F-2321,Hecho Atípico,NO,Sin informar,2019-08-21
F-1142894,F-2,CABA,F-98,Fiscalía Federal Nro. 12 de la Capital Federal,2018-04-11,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1143036,F-11,Posadas,F-204,Fiscalía Federal de Primera Instancia en lo Criminal y Correccional de Posadas,2018-03-22,s/d,s/d,0,,0,F-2132,"Comerciar estupefacientes o materias primas para su producción ó fabricación ó con fines de comercialización, distribución, dación en pago, almacenar o transportar",NO,Estupefacientes,2019-08-21
F-1143211,F-2,CABA,F-95,Fiscalía Federal Nro. 1 de la Capital Federal,2018-08-21,s/d,s/d,2,,1,F-160,Robo,NO,Robo,2019-08-21
F-1143230,F-17,Tucumán,F-258,Fiscalía Federal Nro. 1 de Tucumán,2018-11-06,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1143280,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-09-13,s/d,s/d,0,,0,F-430,Falsificación documento privado,NO,Falsificación,2019-08-21
F-1143616,F-2,CABA,F-386,Fiscalía Nacional en lo Penal Económico Nro. 9,2018-02-27,s/d,s/d,0,,0,F-1981,Actos u omisiones que impidan o dificulten el servicio aduanero,NO,Sin clasificar,2019-08-21
F-1143617,F-11,Posadas,F-204,Fiscalía Federal de Primera Instancia en lo Criminal y Correccional de Posadas,2018-10-16,s/d,s/d,0,,0,F-1982,Contrabando menor (infracción aduanera),NO,Contrabando,2019-08-21
F-1143817,F-2,CABA,F-104,Fiscalía Federal Nro. 7 de la Capital Federal,2018-04-04,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1144154,F-16,San Martín,F-245,Fiscalía Federal Nro. 1 de Morón,2018-12-07,s/d,s/d,0,,0,F-160,Robo,NO,Robo,2019-08-21
F-1144303,F-2,CABA,F-102,Fiscalía Federal Nro. 5 de la Capital Federal,2018-02-22,s/d,s/d,0,,0,F-583,Uso de dni ajeno anulado o reemplazado,NO,Sin clasificar,2019-08-21
F-1144530,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-03-06,s/d,s/d,0,,0,F-319,Resistencia o desobediencia a funcionario publico,NO,Resistencia o desobediencia a un funcionario público,2019-08-21
F-1144804,F-2,CABA,F-106,Fiscalía Nº 9 en lo Criminal y Correccional Federal,2018-11-12,s/d,s/d,1,,0,F-2082,Defraudación mediante tarjeta de crédito/debito,NO,Estafa y otras defraudaciones,2019-08-21
F-1144811,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-04-24,s/d,s/d,0,,0,F-181,Defraudación por administración fraudulenta,NO,Estafa y otras defraudaciones,2019-08-21
F-1144889,F-2,CABA,F-119,Fiscalía Nacional en lo Penal Económico Nro. 7,2018-05-04,s/d,s/d,0,,0,F-2065,Contrabando de estupefacientes,NO,Estupefacientes,2019-08-21
F-1144891,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-02-28,1976-03-24,s/d,0,,0,F-2328,"func. púb./persona/miembro de grupo que con autorización o apoyo del Estado,privare de la lib. a una o más personas,seguido de falta de info./negativa a reconocer la privación/informar s/paradero(persona nacida durante la desaparición forzada de su madre)",NO,Sin clasificar,2019-08-21
F-1144909,F-2,CABA,F-103,Fiscalía Federal Nro. 6 de la Capital Federal,2018-08-27,s/d,s/d,0,,0,F-631,Comercio de producto con marca registrada falsificada,NO,Falsificación,2019-08-21
F-1145061,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-05-14,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1145461,F-2,CABA,F-96,Fiscalía Federal Nro. 10 de la Capital Federal,2018-01-02,s/d,s/d,0,,0,F-97,Supresión del est.civ. de un menor,NO,Sin clasificar,2019-08-21
F-1145609,F-2,CABA,F-97,Fiscalía Federal Nro. 11 de la Capital Federal,2018-04-16,s/d,s/d,1,,0,F-190,Defraudación contra la administración publica,NO,Estafa y otras defraudaciones,2019-08-21
F-1145752,F-2,CABA,F-104,Fiscalía Federal Nro. 7 de la Capital Federal,2018-02-02,s/d,s/d,0,,0,F-174,Estafa,NO,Estafa y otras defraudaciones,2019-08-21
F-1145801,F-3,Comodoro Rivadavia,F-133,Fiscalía Federal de Rawson,2018-08-24,s/d,s/d,0,,0,F-333,Abuso de autoridad y viol. deb.func.publ.,NO,Abuso de autoridad,2019-08-21
F-1145827,F-7,La Plata,F-172,Fiscalía Federal Nro. 2 de Lomas de Zamora,2018-03-20,s/d,s/d,0,,0,F-2318,NO DELITO PENAL,NO,Sin informar,2019-08-21
F-1145835,F-16,San Martín,F-248,Fiscalía Federal Nro. 2 de San Isidro,2018-02-16,1978-01-01,s/d,0,,0,F-97,Supresión del est.civ. de un menor,NO,Sin clasificar,2019-08-21
F-1145835,F-16,San Martín,F-248,Fiscalía Federal Nro. 2 de San Isidro,2018-02-16,1978-01-01,s/d,0,,0,F-126,Sustracción de menores de 10 años,NO,Sin clasificar,2019-08-21
F-1145835,F-16,San Martín,F-248,Fiscalía Federal Nro. 2 de San Isidro,2018-02-16,1978-01-01,s/d,0,,0,F-431,Falsificación documento destin.a acreditar ident.,NO,Falsificación,2019-08-21
